fields,supports,top100,top200,diff
cit2016 > 107650.00 AND citPA2018 <= 5.33 AND pubTCP2018 > 22.95,"['0.01', '0.02']",0.01,0.02,-0.01
pubTJP2017 <= 47.65 AND pub2017 > 7647.00 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2017 > 47.65 AND cit2017 <= 46594.00 AND citPP2016 > 17.65,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND pubPA2016 <= 0.95 AND citPA2017 > 9.37,"['0.00', '0.02']",0.0,0.02,-0.02
pub2016 > 7543.00 AND citPP2018 <= 4.75 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
pub2018 > 8184.50 AND citPA2018 <= 4.62 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 > 107650.00 AND h5Index <= 196.50 AND pubTCP2016 > 26.65,"['0.01', '0.02']",0.01,0.02,-0.01
cit2017 <= 75794.50 AND pubPA2016 > 1.29 AND pubPA2017 > 1.57,"['0.00', '0.02']",0.0,0.02,-0.02
pub2017 <= 7940.00 AND h5Index <= 91.50 AND pubPA2018 > 1.44,"['0.02', '0.00']",0.02,0.0,0.02
pub2017 > 7940.00 AND citPA2017 <= 9.68 AND citPA2018 > 4.53,"['0.00', '0.02']",0.0,0.02,-0.02
authors2017 > 7050.50 AND citPA2016 > 15.50 AND cit2016 <= 118338.50,"['0.02', '0.01']",0.02,0.01,0.01
cit2016 > 107650.00 AND acaCol2017 <= 5.75 AND pub2016 <= 7472.50,"['0.00', '0.02']",0.0,0.02,-0.02
authors2017 > 7050.50 AND cit2016 <= 107115.50 AND authors2018 <= 7483.50,"['0.02', '0.00']",0.02,0.0,0.02
cit2017 <= 75794.50 AND intCol2018 > 67.70 AND fwCitImp2016 > 1.96,"['0.02', '0.02']",0.02,0.02,0.0
cit2016 > 107650.00 AND cit2016 <= 143080.00 AND pubTCP2016 > 26.65,"['0.01', '0.02']",0.01,0.02,-0.01
cit2016 > 107650.00 AND cit2017 <= 89417.50 AND pub2016 > 9651.50,"['0.00', '0.02']",0.0,0.02,-0.02
pub2018 <= 8184.50 AND citPA2017 > 12.26 AND pub2016 <= 2564.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND intCol2018 > 67.70 AND fwCitImp2018 > 2.04,"['0.00', '0.02']",0.0,0.02,-0.02
h5Index > 172.50 AND intCol2018 <= 37.50 AND authors2018 <= 7575.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND citPA2018 <= 5.33 AND authors2016 <= 6946.50,"['0.00', '0.02']",0.0,0.02,-0.02
pub2016 > 7543.00 AND citPA2016 <= 15.50 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 <= 107650.00 AND pubPA2016 > 1.29 AND pubPA2017 > 1.57,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 <= 107650.00 AND intCol2018 > 67.70 AND pubTCP2016 > 25.75,"['0.01', '0.02']",0.01,0.02,-0.01
pub2016 > 7543.00 AND pubTCP2018 <= 20.45 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
h5Index > 172.50 AND authors2016 <= 6347.50 AND fwCitImp2018 > 2.17,"['0.00', '0.02']",0.0,0.02,-0.02
h5Index > 172.50 AND intCol2017 <= 36.70 AND fwCitImp2016 > 2.34,"['0.00', '0.02']",0.0,0.02,-0.02
authors2017 <= 7050.50 AND intCol2018 > 67.70 AND pubTCP2017 > 26.60,"['0.01', '0.02']",0.01,0.02,-0.01
cit2016 > 107650.00 AND intCol2017 > 38.60 AND h5Index <= 165.00,"['0.02', '0.01']",0.02,0.01,0.01
cit2017 > 75794.50 AND cit2018 <= 43571.50 AND pub2018 > 10354.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND intCol2018 > 67.70 AND citPA2016 > 17.13,"['0.02', '0.02']",0.02,0.02,0.0
cit2017 <= 75794.50 AND citPA2017 > 12.36 AND authors2018 <= 2140.50,"['0.00', '0.02']",0.0,0.02,-0.02
pub2016 <= 7543.00 AND h5Index <= 91.50 AND authors2018 <= 1237.00,"['0.02', '0.01']",0.02,0.01,0.01
authors2017 > 7050.50 AND cit2016 <= 107115.50 AND acaCol2017 > 6.90,"['0.02', '0.00']",0.02,0.0,0.02
pub2017 > 7940.00 AND citPA2016 <= 15.50 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2017 > 47.65 AND pub2016 <= 4057.50 AND pub2016 > 3268.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND fwCitImp2016 > 2.25,"['0.01', '0.02']",0.01,0.02,-0.01
cit2016 > 107650.00 AND cit2018 <= 43571.50 AND pub2018 > 10354.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 <= 107650.00 AND pubPA2018 > 1.26 AND pubPA2017 > 1.57,"['0.00', '0.02']",0.0,0.02,-0.02
authors2017 > 7050.50 AND citPA2018 <= 5.09 AND citPP2016 <= 8.95,"['0.00', '0.02']",0.0,0.02,-0.02
pub2018 <= 8184.50 AND h5Index <= 91.50 AND pubPA2018 > 1.44,"['0.02', '0.00']",0.02,0.0,0.02
cit2016 > 107650.00 AND intCol2018 > 39.75 AND h5Index <= 165.00,"['0.02', '0.01']",0.02,0.01,0.01
pub2018 > 8184.50 AND pubTCP2018 <= 20.45 AND cit2016 <= 104057.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 > 75794.50 AND cit2017 <= 89417.50 AND pub2017 > 10054.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 <= 35720.00 AND intCol2018 > 67.70 AND fwCitImp2018 > 2.04,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND pubPA2017 <= 0.96 AND fwCitImp2016 > 2.22,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 > 107650.00 AND cit2018 <= 43571.50 AND pub2017 > 10054.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND acaCol2017 <= 5.75 AND pub2018 <= 7755.00,"['0.00', '0.02']",0.0,0.02,-0.02
pub2017 > 7940.00 AND citPA2016 <= 15.50 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 > 107650.00 AND cit2018 <= 43571.50 AND pub2017 > 10054.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND pubPA2018 <= 0.98 AND fwCitImp2016 > 2.22,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND pubTCP2016 > 26.65,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND citPA2017 > 12.36 AND pubPA2018 > 1.62,"['0.00', '0.02']",0.0,0.02,-0.02
h5Index <= 172.50 AND cit2016 > 107115.50 AND fwCitImp2018 > 1.96,"['0.01', '0.02']",0.01,0.02,-0.01
cit2016 <= 107650.00 AND pubTJP2018 > 42.85 AND authors2017 <= 1687.50,"['0.00', '0.02']",0.0,0.02,-0.02
pub2017 > 7940.00 AND citPA2018 <= 4.62 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2017 > 47.65 AND pub2017 <= 4067.50 AND authors2018 > 2747.00,"['0.00', '0.02']",0.0,0.02,-0.02
authors2017 > 7050.50 AND pubTCP2016 > 23.75 AND authors2016 <= 6946.50,"['0.02', '0.01']",0.02,0.01,0.01
h5Index > 172.50 AND intCol2018 <= 37.50 AND authors2018 <= 7575.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND intCol2018 > 67.70 AND fwCitImp2018 > 2.04,"['0.00', '0.02']",0.0,0.02,-0.02
authors2017 <= 7050.50 AND citPA2017 > 12.26 AND citPA2018 <= 5.03,"['0.00', '0.02']",0.0,0.02,-0.02
pub2016 > 7543.00 AND citPA2018 <= 4.62 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
pub2017 > 7940.00 AND citPA2017 <= 9.68 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
pub2018 > 8184.50 AND citPA2017 <= 9.68 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
authors2017 > 7050.50 AND citPA2017 > 9.69 AND pub2018 <= 8184.50,"['0.02', '0.01']",0.02,0.01,0.01
h5Index > 172.50 AND citPA2016 <= 17.89 AND cit2016 <= 115133.00,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2017 > 47.65 AND pub2016 <= 4057.50 AND pub2016 > 3268.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 > 107650.00 AND cit2017 <= 89417.50 AND pub2016 > 9651.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND intCol2018 > 67.70 AND pubTCP2016 > 25.75,"['0.01', '0.02']",0.01,0.02,-0.01
h5Index > 172.50 AND intCol2017 <= 36.70 AND pub2017 <= 7341.50,"['0.00', '0.02']",0.0,0.02,-0.02
h5Index > 172.50 AND intCol2016 <= 35.55 AND cit2016 <= 115133.00,"['0.00', '0.02']",0.0,0.02,-0.02
pub2018 > 8184.50 AND citPA2018 <= 4.62 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND pub2016 <= 7472.50 AND pub2017 > 7564.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND intCol2018 > 67.70 AND citPP2018 > 4.90,"['0.01', '0.02']",0.01,0.02,-0.01
authors2017 <= 7050.50 AND intCol2018 > 67.70 AND fwCitImp2016 > 1.96,"['0.02', '0.02']",0.02,0.02,0.0
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND fwCitImp2016 > 2.25,"['0.01', '0.02']",0.01,0.02,-0.01
cit2018 <= 35720.00 AND intCol2018 > 67.70 AND citPP2018 > 4.90,"['0.01', '0.02']",0.01,0.02,-0.01
cit2018 > 35720.00 AND pubPA2017 <= 0.96 AND citPA2016 > 15.18,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 > 107650.00 AND cit2017 <= 89417.50 AND pub2016 > 9651.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 <= 35720.00 AND intCol2018 > 67.70 AND pubTCP2016 > 25.75,"['0.01', '0.02']",0.01,0.02,-0.01
cit2018 > 35720.00 AND cit2018 <= 43571.50 AND pubTJP2018 <= 35.45,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2018 <= 38.70 AND pub2017 <= 6219.50 AND citPA2017 <= 4.02,"['0.02', '0.01']",0.02,0.01,0.01
cit2018 <= 35720.00 AND intCol2018 > 67.70 AND fwCitImp2016 > 1.96,"['0.02', '0.02']",0.02,0.02,0.0
pubTJP2017 > 47.65 AND authors2016 <= 3815.00 AND fwCitImp2017 > 2.26,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2017 > 47.65 AND pub2016 <= 4057.50 AND authors2018 > 2747.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND intCol2018 > 67.70 AND citPP2016 > 16.25,"['0.01', '0.02']",0.01,0.02,-0.01
cit2016 > 107650.00 AND cit2018 <= 43571.50 AND pub2017 > 10054.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 > 75794.50 AND cit2017 <= 89417.50 AND pub2018 > 10354.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND authors2016 <= 6963.50,"['0.01', '0.02']",0.01,0.02,-0.01
cit2016 <= 107650.00 AND pubTJP2018 > 42.85 AND authors2016 <= 1631.50,"['0.00', '0.02']",0.0,0.02,-0.02
pub2016 > 7543.00 AND citPA2016 <= 15.50 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
pub2018 > 8184.50 AND cit2018 <= 43571.50 AND cit2016 > 135218.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND intCol2018 > 67.70 AND fwCitImp2016 > 1.96,"['0.02', '0.02']",0.02,0.02,0.0
pub2017 > 7940.00 AND citPA2016 <= 15.50 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
citPA2016 <= 14.79 AND intCol2017 > 37.25 AND pubTJP2018 > 42.95,"['0.02', '0.00']",0.02,0.0,0.02
authors2017 <= 7050.50 AND citPA2017 > 12.26 AND pub2017 <= 2628.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND citPA2017 > 12.36 AND citPA2018 <= 5.03,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2017 > 47.65 AND authors2017 <= 3881.50 AND fwCitImp2017 > 2.26,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2017 > 47.65 AND authors2016 <= 3815.00 AND fwCitImp2017 > 2.26,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2017 > 47.65 AND cit2018 <= 21686.00 AND citPP2016 > 17.65,"['0.00', '0.02']",0.0,0.02,-0.02
pub2017 > 7940.00 AND citPA2016 <= 15.50 AND cit2016 <= 104057.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND h5Index <= 91.50 AND authors2018 <= 1237.00,"['0.02', '0.01']",0.02,0.01,0.01
pub2017 <= 7940.00 AND citPA2017 > 12.63 AND authors2016 <= 1972.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 > 75794.50 AND cit2018 <= 43571.50 AND pub2016 > 9651.50,"['0.00', '0.02']",0.0,0.02,-0.02
authors2016 <= 6535.50 AND citPA2017 <= 9.83 AND pubTJP2016 > 49.40,"['0.02', '0.00']",0.02,0.0,0.02
authors2017 > 7050.50 AND cit2016 <= 107115.50 AND intCol2017 <= 31.10,"['0.02', '0.00']",0.02,0.0,0.02
cit2018 > 35720.00 AND citPA2016 <= 17.89 AND pubTCP2016 > 26.35,"['0.00', '0.02']",0.0,0.02,-0.02
authors2016 <= 6535.50 AND citPA2017 <= 9.83 AND pubTJP2017 > 46.60,"['0.02', '0.00']",0.02,0.0,0.02
cit2017 <= 75794.50 AND intCol2018 > 67.70 AND citPP2016 > 16.25,"['0.01', '0.02']",0.01,0.02,-0.01
pub2017 > 7940.00 AND citPA2016 <= 15.50 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 > 107650.00 AND acaCol2017 <= 5.75 AND pub2017 <= 7947.00,"['0.01', '0.02']",0.01,0.02,-0.01
pub2016 > 7543.00 AND citPA2017 <= 9.68 AND citPA2018 > 4.56,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 <= 35720.00 AND pubPA2016 > 1.29 AND cit2017 > 58873.00,"['0.00', '0.02']",0.0,0.02,-0.02
authors2016 <= 6535.50 AND intCol2018 > 67.70 AND fwCitImp2017 > 2.18,"['0.01', '0.02']",0.01,0.02,-0.01
pubTJP2017 > 47.65 AND cit2016 <= 71490.00 AND pub2016 > 3268.50,"['0.00', '0.02']",0.0,0.02,-0.02
pub2017 > 7940.00 AND pubTCP2018 <= 20.45 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
authors2017 > 7050.50 AND cit2016 <= 107115.50 AND acaCol2018 > 6.60,"['0.02', '0.00']",0.02,0.0,0.02
cit2016 <= 107650.00 AND pubPA2016 > 1.29 AND citPA2017 > 16.13,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 <= 107650.00 AND h5Index <= 91.50 AND pubPA2018 > 1.44,"['0.02', '0.00']",0.02,0.0,0.02
cit2016 <= 107650.00 AND intCol2018 > 67.70 AND fwCitImp2017 > 2.18,"['0.01', '0.02']",0.01,0.02,-0.01
pub2018 > 8184.50 AND citPA2017 <= 9.68 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND pub2016 <= 7472.50 AND fwCitImp2018 <= 1.86,"['0.02', '0.00']",0.02,0.0,0.02
pub2016 > 7543.00 AND pubTCP2018 <= 20.45 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2018 <= 38.70 AND authors2016 <= 6632.00 AND citPA2017 <= 4.02,"['0.02', '0.01']",0.02,0.01,0.01
pubTJP2017 > 47.65 AND cit2018 <= 21686.00 AND citPP2016 > 17.65,"['0.00', '0.02']",0.0,0.02,-0.02
authors2017 <= 7050.50 AND h5Index <= 91.50 AND pubPA2018 > 1.44,"['0.02', '0.00']",0.02,0.0,0.02
cit2016 > 107650.00 AND acaCol2017 <= 5.75 AND pub2016 <= 7472.50,"['0.00', '0.02']",0.0,0.02,-0.02
pub2016 > 7543.00 AND fwCitImp2017 <= 2.01 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND cit2018 <= 43571.50 AND pub2018 > 10124.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND acaCol2017 <= 5.75 AND acaCol2017 > 5.65,"['0.00', '0.02']",0.0,0.02,-0.02
authors2018 <= 6722.50 AND citPA2017 <= 9.83 AND pubTJP2016 > 49.40,"['0.02', '0.00']",0.02,0.0,0.02
pub2017 > 7940.00 AND pubTCP2017 <= 21.50 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2018 <= 38.70 AND pub2016 <= 6225.50 AND citPA2016 <= 5.62,"['0.02', '0.01']",0.02,0.01,0.01
pub2017 > 7940.00 AND pubTCP2018 <= 20.45 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 <= 107650.00 AND intCol2018 > 67.70 AND pubTCP2017 > 26.60,"['0.01', '0.02']",0.01,0.02,-0.01
pub2016 <= 7543.00 AND fwCitImp2017 > 2.05 AND intCol2016 <= 31.75,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 <= 35720.00 AND h5Index <= 91.50 AND pubPA2018 > 1.44,"['0.02', '0.00']",0.02,0.0,0.02
pub2016 > 7543.00 AND pubTCP2018 <= 20.45 AND pubTCP2018 > 20.20,"['0.00', '0.02']",0.0,0.02,-0.02
h5Index <= 172.50 AND cit2016 > 107115.50 AND fwCitImp2018 > 1.96,"['0.01', '0.02']",0.01,0.02,-0.01
cit2018 <= 35720.00 AND intCol2018 > 67.70 AND fwCitImp2017 > 2.18,"['0.01', '0.02']",0.01,0.02,-0.01
cit2018 > 35720.00 AND pubPA2016 <= 0.95 AND fwCitImp2017 > 1.96,"['0.00', '0.02']",0.0,0.02,-0.02
h5Index > 172.50 AND intCol2017 <= 36.70 AND pub2018 <= 7666.00,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2017 > 47.65 AND authors2016 <= 3815.00 AND fwCitImp2017 > 2.26,"['0.00', '0.02']",0.0,0.02,-0.02
pub2016 <= 7543.00 AND pubPA2016 > 1.29 AND cit2017 > 58873.00,"['0.00', '0.02']",0.0,0.02,-0.02
authors2016 <= 6535.50 AND intCol2018 > 67.70 AND fwCitImp2017 > 2.18,"['0.01', '0.02']",0.01,0.02,-0.01
cit2016 > 107650.00 AND cit2017 <= 89417.50 AND pub2018 > 10354.50,"['0.00', '0.02']",0.0,0.02,-0.02
pub2017 > 7940.00 AND citPA2016 <= 15.50 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
authors2016 <= 6535.50 AND intCol2018 > 67.70 AND citPP2016 > 16.25,"['0.01', '0.02']",0.01,0.02,-0.01
authors2016 > 6535.50 AND citPA2016 > 15.50 AND cit2016 <= 118338.50,"['0.02', '0.01']",0.02,0.01,0.01
pub2016 > 7543.00 AND fwCitImp2017 <= 2.01 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 <= 107650.00 AND intCol2018 > 67.70 AND pubTCP2018 > 25.05,"['0.01', '0.02']",0.01,0.02,-0.01
h5Index <= 172.50 AND cit2016 > 107115.50 AND fwCitImp2018 > 1.96,"['0.01', '0.02']",0.01,0.02,-0.01
cit2018 > 35720.00 AND citPA2016 <= 17.89 AND pubTCP2016 > 26.35,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 <= 107650.00 AND intCol2018 > 67.70 AND pubTCP2017 > 26.60,"['0.01', '0.02']",0.01,0.02,-0.01
cit2018 > 35720.00 AND cit2017 <= 89417.50 AND pub2018 > 10161.00,"['0.00', '0.02']",0.0,0.02,-0.02
authors2018 <= 6722.50 AND h5Index <= 91.50 AND cit2016 <= 13246.50,"['0.02', '0.02']",0.02,0.02,0.0
pub2016 > 7543.00 AND pubTCP2018 <= 20.45 AND pubTCP2018 > 20.20,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 <= 35720.00 AND h5Index <= 91.50 AND pubPA2018 > 1.44,"['0.02', '0.00']",0.02,0.0,0.02
pubTJP2017 > 47.65 AND pub2017 <= 4067.50 AND authors2018 > 2747.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND citPA2017 > 12.36 AND citPA2018 <= 5.03,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 > 75794.50 AND citPA2017 <= 10.76 AND pubPA2017 > 1.07,"['0.01', '0.02']",0.01,0.02,-0.01
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND pubTCP2016 > 26.65,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND citPA2018 <= 5.33 AND pubTCP2016 > 26.35,"['0.01', '0.02']",0.01,0.02,-0.01
cit2018 <= 35720.00 AND h5Index <= 91.50 AND authors2018 <= 1237.00,"['0.02', '0.01']",0.02,0.01,0.01
cit2016 > 107650.00 AND intCol2017 > 38.60 AND cit2016 <= 117378.00,"['0.02', '0.01']",0.02,0.01,0.01
fwCitImp2017 <= 2.05 AND pub2017 > 7647.00 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 > 107650.00 AND citPA2017 <= 11.01 AND pubTCP2016 > 26.65,"['0.00', '0.02']",0.0,0.02,-0.02
authors2018 > 6722.50 AND cit2016 <= 107115.50 AND acaCol2016 > 7.10,"['0.02', '0.00']",0.02,0.0,0.02
cit2017 <= 75794.50 AND h5Index <= 91.50 AND authors2017 <= 1386.00,"['0.02', '0.02']",0.02,0.02,0.0
cit2017 > 75794.50 AND cit2018 <= 43571.50 AND cit2016 > 135218.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 > 107650.00 AND cit2018 <= 43571.50 AND pub2017 > 10054.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 <= 35720.00 AND intCol2018 > 67.70 AND fwCitImp2018 > 2.04,"['0.00', '0.02']",0.0,0.02,-0.02
pub2017 > 7940.00 AND citPA2017 <= 9.68 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
pub2017 > 7940.00 AND intCol2017 <= 39.30 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2017 <= 47.65 AND pub2018 > 8205.00 AND cit2017 <= 69665.00,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2017 > 47.65 AND authors2016 <= 3815.00 AND fwCitImp2017 > 2.26,"['0.00', '0.02']",0.0,0.02,-0.02
cit2016 <= 107650.00 AND intCol2018 > 67.70 AND fwCitImp2017 > 2.18,"['0.01', '0.02']",0.01,0.02,-0.01
cit2016 > 107650.00 AND cit2018 <= 43571.50 AND pub2016 > 9651.50,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2018 <= 38.70 AND h5Index <= 106.50 AND citPA2016 <= 5.62,"['0.02', '0.01']",0.02,0.01,0.01
authors2017 > 7050.50 AND cit2016 <= 107115.50 AND acaCol2017 > 6.90,"['0.02', '0.00']",0.02,0.0,0.02
authors2017 > 7050.50 AND pubTCP2016 > 23.75 AND h5Index <= 165.00,"['0.02', '0.01']",0.02,0.01,0.01
cit2018 > 35720.00 AND acaCol2017 <= 5.75 AND pub2018 <= 7755.00,"['0.00', '0.02']",0.0,0.02,-0.02
authors2018 <= 6722.50 AND intCol2018 > 67.70 AND cit2016 > 55144.00,"['0.02', '0.02']",0.02,0.02,0.0
cit2017 <= 75794.50 AND citPA2017 > 12.36 AND pub2018 <= 2858.50,"['0.00', '0.02']",0.0,0.02,-0.02
pub2018 > 8184.50 AND pubTCP2018 <= 20.45 AND citPP2017 <= 6.90,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 > 75794.50 AND cit2017 <= 89417.50 AND cit2016 > 135218.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 <= 35720.00 AND pubPA2016 > 1.29 AND citPA2017 > 16.13,"['0.00', '0.02']",0.0,0.02,-0.02
pub2016 > 7543.00 AND citPA2017 <= 9.68 AND citPA2018 > 4.56,"['0.00', '0.02']",0.0,0.02,-0.02
citPA2017 <= 10.10 AND authors2018 <= 4235.50 AND pubTJP2016 > 49.40,"['0.02', '0.00']",0.02,0.0,0.02
pub2016 > 7543.00 AND cit2018 <= 43571.50 AND fwCitImp2016 <= 1.46,"['0.00', '0.02']",0.0,0.02,-0.02
authors2018 <= 6722.50 AND h5Index <= 91.50 AND cit2016 <= 13246.50,"['0.02', '0.02']",0.02,0.02,0.0
pub2016 > 7543.00 AND citPA2018 <= 4.62 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
pubTCP2018 <= 19.45 AND cit2016 <= 49470.50 AND authors2016 <= 1281.00,"['0.02', '0.01']",0.02,0.01,0.01
pub2018 > 8184.50 AND pubTJP2017 <= 43.55 AND citPP2016 <= 10.30,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND citPA2016 <= 17.89 AND authors2016 <= 6946.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 > 75794.50 AND cit2017 <= 89417.50 AND pub2017 > 10054.00,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 > 35720.00 AND cit2018 <= 43571.50 AND cit2016 > 135218.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 <= 35720.00 AND h5Index <= 91.50 AND authors2017 <= 1386.00,"['0.02', '0.02']",0.02,0.02,0.0
cit2018 > 35720.00 AND pubPA2016 <= 0.95 AND fwCitImp2018 > 1.94,"['0.00', '0.02']",0.0,0.02,-0.02
cit2018 <= 35720.00 AND h5Index <= 91.50 AND pubPA2018 > 1.44,"['0.02', '0.00']",0.02,0.0,0.02
pubTJP2018 <= 38.70 AND pub2017 <= 6219.50 AND citPA2016 <= 5.62,"['0.02', '0.01']",0.02,0.01,0.01
authors2017 > 7050.50 AND cit2016 <= 107115.50 AND authors2018 <= 7483.50,"['0.02', '0.00']",0.02,0.0,0.02
cit2017 <= 75794.50 AND intCol2018 > 67.70 AND pubTCP2018 > 25.05,"['0.01', '0.02']",0.01,0.02,-0.01
cit2017 > 75794.50 AND cit2017 <= 89417.50 AND pub2016 > 9651.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 <= 75794.50 AND h5Index <= 91.50 AND fwCitImp2017 > 1.69,"['0.02', '0.01']",0.02,0.01,0.01
cit2017 > 75794.50 AND cit2018 <= 43571.50 AND pub2018 > 10354.50,"['0.00', '0.02']",0.0,0.02,-0.02
cit2017 > 75794.50 AND cit2018 <= 43571.50 AND cit2016 > 135218.50,"['0.00', '0.02']",0.0,0.02,-0.02
pubTJP2018 <= 38.70 AND authors2016 <= 6632.00 AND citPA2016 <= 5.62,"['0.02', '0.01']",0.02,0.01,0.01
